日期,天气状况,风力风向(夜间/白天),最低气温,最高气温
2021年12月23日,晴  /阴,东风 1-2级  /东风 1-2级,5,19
2021年12月24日,小雨  /小雨,北风 3-4级  /北风 3-4级,3,10
2021年12月25日,小雨  /小雪,北风 3-4级  /北风 3-4级,2,3
2021年12月26日,大雪  /小雪,北风 3-4级  /北风 3-4级,3,1
2021年12月27日,雨夹雪  /阴,北风 1-2级  /北风 1-2级,2,1
2021年12月28日,阴  /小雨,北风 1-2级  /北风 1-2级,1,4
2021年12月29日,多云  /晴,北风 1-2级  /北风 1-2级,1,11
2021年12月30日,晴  /晴,东北风 1-2级  /东北风 1-2级,2,13
2021年12月31日,多云  /阴,东北风 1-2级  /东北风 1-2级,1,9
2022年01月01日,晴  /晴,东风 1-2级  /东风 1-2级,3,15
2022年01月02日,晴  /晴,北风 1-2级  /北风 1-2级,3,14
2022年01月03日,多云  /多云,北风 1-2级  /北风 1-2级,8,14
2022年01月04日,阴  /中雨,北风 1-2级  /北风 1-2级,4,13
2022年01月05日,阴  /阴,东北风 1-2级  /东北风 1-2级,6,9
2022年01月06日,小雨  /小雨,东北风 1-2级  /东北风 1-2级,3,4
2022年01月07日,小雨  /小雨,北风 1-2级  /北风 1-2级,4,6
2022年01月08日,小雨  /多云,北风 1-2级  /北风 1-2级,2,6
2022年01月09日,多云  /阴,北风 1-2级  /北风 1-2级,5,12
2022年01月10日,小雨  /小雨,北风 1-2级  /北风 1-2级,1,7
2022年01月11日,多云  /晴,东风 1-2级  /东风 1-2级,2,12
2022年01月12日,阴  /阴,东北风 1-2级  /东北风 1-2级,2,12
2022年01月13日,阴  /阴,东北风 1-2级  /东北风 1-2级,5,9
2022年01月14日,阴  /小雨,北风 1-2级  /北风 1-2级,4,7
2022年01月15日,小雨  /小雨,北风 1-2级  /北风 1-2级,5,6
2022年01月16日,中雨  /小雨,北风 1-2级  /北风 1-2级,5,7
2022年01月17日,小雨  /阴,东风 1-2级  /东风 1-2级,5,10
2022年01月18日,阵雨  /晴,西南风 1-2级  /西南风 1-2级,3,13
2022年01月19日,晴  /多云,东风 1-2级  /东风 1-2级,4,14
2022年01月20日,小雨  /小雨,北风 1-2级  /北风 1-2级,5,11
2022年01月21日,小雨  /中雨,东北风 1-2级  /东北风 1-2级,5,9
2022年01月22日,小雨  /小雨,北风 1-2级  /北风 1-2级,2,5
2022年01月23日,小雨  /阴,北风 1-2级  /北风 1-2级,1,4
2022年01月24日,小雨  /阴,北风 1-2级  /北风 1-2级,2,4
2022年01月25日,小雨  /小雨,北风 1-2级  /北风 1-2级,2,4
2022年01月26日,小雨  /小雨,北风 1-2级  /北风 1-2级,2,4
2022年01月27日,小雨  /小雨,北风 1-2级  /北风 1-2级,2,4
2022年01月28日,中雨  /中雪,北风 1-2级  /北风 1-2级,0,1
2022年01月29日,中雪  /多云,北风 1-2级  /北风 1-2级,2,0
2022年01月30日,雨夹雪  /小雨,东北风 1-2级  /东北风 1-2级,0,5
2022年01月31日,小雪  /雨夹雪,东北风 1-2级  /东北风 1-2级,0,2
2022年02月01日,雨夹雪  /雨夹雪,北风 1-2级  /北风 1-2级,1,5
2022年02月02日,雨夹雪  /雨夹雪,北风 1-2级  /北风 1-2级,1,2
2022年02月03日,多云  /多云,东北风 1-2级  /东北风 1-2级,1,6
2022年02月04日,多云  /多云,北风 1-2级  /北风 1-2级,0,10
2022年02月05日,阴  /小雨,东风 1-2级  /东风 1-2级,1,11
2022年02月06日,小雨  /中雨,东北风 1-2级  /东北风 1-2级,0,5
2022年02月07日,阴  /雨夹雪,北风 1-2级  /北风 1-2级,1,3
2022年02月08日,中雪  /中雪,北风 1-2级  /北风 1-2级,0,1
2022年02月09日,雨夹雪  /阴,东风 1-2级  /东风 1-2级,0,4
2022年02月10日,小雨  /小雨,东风 1-2级  /东风 1-2级,2,4
2022年02月11日,小雨  /小雨,东北风 1-2级  /东北风 1-2级,2,5
2022年02月12日,小雨  /小雨,东北风 1-2级  /东北风 1-2级,2,5
2022年02月13日,小雨  /晴,东风 1-2级  /东风 1-2级,1,6
2022年02月14日,晴  /晴,东风 1-2级  /东风 1-2级,2,12
2022年02月15日,阴  /小雨,东风 1-2级  /东风 1-2级,5,9
2022年02月16日,小雨  /中雨,东北风 1-2级  /东北风 1-2级,5,9
2022年02月17日,小雨  /小雨,北风 1-2级  /北风 1-2级,0,6
2022年02月18日,雨夹雪  /雨夹雪,北风 1-2级  /北风 1-2级,0,2
2022年02月19日,小雪  /阴,北风 1-2级  /北风 1-2级,0,3
2022年02月20日,阴  /阴,东北风 1-2级  /东北风 1-2级,1,2
2022年02月21日,雨夹雪  /中雪,东北风 1-2级  /东北风 1-2级,2,4
2022年02月22日,暴雪  /大雪,北风 1-2级  /北风 1-2级,1,1
2022年02月23日,阴  /晴,东北风 1-2级  /东北风 1-2级,0,6
2022年02月24日,晴  /晴,北风 1-2级  /北风 1-2级,1,11
2022年02月25日,晴  /晴,北风 1-2级  /北风 1-2级,0,13
2022年02月26日,晴  /晴,北风 1-2级  /北风 1-2级,5,15
2022年02月27日,晴  /晴,东南风 1-2级  /东南风 1-2级,6,19
2022年02月28日,多云  /小雨,北风 1-2级  /北风 1-2级,9,19
2022年03月01日,小雨  /晴,东北风 1-2级  /东北风 1-2级,5,12
2022年03月02日,晴  /多云,东风 1-2级  /东风 1-2级,5,19
2022年03月03日,小雨  /小雨,北风 1-2级  /北风 1-2级,12,17
2022年03月04日,小雨  /小雨,北风 1-2级  /北风 1-2级,10,14
2022年03月05日,小雨  /小雨,北风 1-2级  /北风 1-2级,10,14
2022年03月06日,小雨  /晴,北风 1-2级  /北风 1-2级,5,13
2022年03月07日,晴  /晴,东风 1-2级  /东风 1-2级,8,22
2022年03月08日,晴  /晴,南风 1-2级  /南风 1-2级,7,24
2022年03月09日,晴  /晴,南风 1-2级  /南风 1-2级,10,24
2022年03月10日,多云  /晴,北风 1-2级  /北风 1-2级,14,26
2022年03月11日,晴  /多云,东风 1-2级  /东风 1-2级,16,28
2022年03月12日,多云  /多云,南风 1-2级  /南风 1-2级,15,28
2022年03月13日,多云  /多云,东风 1-2级  /东风 1-2级,17,27
2022年03月14日,小雨  /阴,西北风 1-2级  /西北风 1-2级,18,24
2022年03月15日,晴  /晴,南风 1-2级  /南风 1-2级,17,29
2022年03月16日,中雨  /中雨,南风 1-2级  /南风 1-2级,15,26
2022年03月17日,小雨  /阴,东北风 1-2级  /东北风 1-2级,9,16
2022年03月18日,阴  /晴,东风 1-2级  /东风 1-2级,9,17
2022年03月19日,阴  /小雨,东北风 1-2级  /东北风 1-2级,11,23
2022年03月20日,小雨  /小雨,北风 1-2级  /北风 1-2级,7,10
2022年03月21日,小雨  /中雨,北风 1-2级  /北风 1-2级,6,9
2022年03月22日,小雨  /多云,北风 1-2级  /北风 1-2级,6,10
2022年03月23日,阴  /晴,东风 1-2级  /东风 1-2级,6,15
2022年03月24日,中雨  /小雨,东南风 1-2级  /东南风 1-2级,8,16
2022年03月25日,小雨  /小雨,北风 1-2级  /北风 1-2级,12,22
2022年03月26日,小雨  /小雨,北风 1-2级  /北风 1-2级,9,13
2022年03月27日,小雨  /多云,东风 1-2级  /东风 1-2级,9,15
2022年03月28日,晴  /多云,东风 1-2级  /东风 1-2级,9,20
2022年03月29日,小雨  /小雨,东南风 1-2级  /东南风 1-2级,12,20
2022年03月30日,中雨  /小雨,北风 1-2级  /北风 1-2级,15,19
2022年03月31日,中雨  /小雨,东北风 1-2级  /东北风 1-2级,9,13
2022年04月01日,小雨  /阴,东北风 1-2级  /东北风 1-2级,8,12
2022年04月02日,晴  /多云,东北风 1-2级  /东北风 1-2级,9,20
2022年04月03日,晴  /多云,东风 1-2级  /东风 1-2级,8,23
2022年04月04日,晴  /多云,东风 1-2级  /东风 1-2级,11,25
2022年04月05日,多云  /晴,北风 1-2级  /北风 1-2级,12,25
2022年04月06日,多云  /晴,东风 1-2级  /东风 1-2级,13,28
2022年04月07日,晴  /晴,北风 1-2级  /北风 1-2级,17,29
2022年04月08日,晴  /多云,南风 1-2级  /南风 1-2级,13,31
2022年04月09日,晴  /阴,北风 1-2级  /北风 1-2级,17,32
2022年04月10日,晴  /晴,南风 1-2级  /南风 1-2级,18,31
2022年04月11日,晴  /晴,东南风 1-2级  /东南风 1-2级,19,32
2022年04月12日,中雨  /中雨,北风 1-2级  /北风 1-2级,13,26
2022年04月13日,多云  /晴,北风 1-2级  /北风 1-2级,11,20
2022年04月14日,小雨  /小雨,北风 1-2级  /北风 1-2级,12,22
2022年04月15日,小雨  /中雨,东北风 1-2级  /东北风 1-2级,9,11
2022年04月16日,小雨  /小雨,北风 1-2级  /北风 1-2级,9,12
2022年04月17日,小雨  /小雨,东北风 1-2级  /东北风 1-2级,10,14
2022年04月18日,多云  /多云,东北风 1-2级  /东北风 1-2级,10,22
2022年04月19日,晴  /晴,东风 1-2级  /东风 1-2级,13,24
2022年04月20日,晴  /晴,东南风 1-2级  /东南风 1-2级,13,24
2022年04月21日,阴  /阴,南风 1-2级  /南风 1-2级,16,29
2022年04月22日,中雨  /小雨,东风 1-2级  /东风 1-2级,19,26
2022年04月23日,小雨  /多云,东风 1-2级  /东风 1-2级,18,25
2022年04月24日,中雨  /中雨,西南风 1-2级  /西南风 1-2级,20,28
2022年04月25日,小雨  /小雨,东风 1-2级  /东风 1-2级,21,28
2022年04月26日,小雨  /小雨,西风 1-2级  /西风 1-2级,20,29
2022年04月27日,小雨  /小雨,东风 1-2级  /东风 1-2级,20,27
2022年04月28日,中雨  /阴,北风 1-2级  /北风 1-2级,11,29
2022年04月29日,阴  /小雨,东北风 1-2级  /东北风 1-2级,12,20
2022年04月30日,中雨  /阴,北风 1-2级  /北风 1-2级,12,15
2022年05月01日,阴  /多云,东北风 1-2级  /东北风 1-2级,9,16
2022年05月02日,晴  /多云,北风 1-2级  /北风 1-2级,13,26
2022年05月03日,多云  /多云,东南风 1-2级  /东南风 1-2级,13,27
2022年05月04日,晴  /晴,东风 1-2级  /东风 1-2级,15,29
2022年05月05日,晴  /多云,南风 1-2级  /南风 1-2级,15,31
2022年05月06日,多云  /多云,东南风 1-2级  /东南风 1-2级,19,32
2022年05月07日,小雨  /小雨,东风 1-2级  /东风 1-2级,19,27
2022年05月08日,小雨  /小雨,东北风 1-2级  /东北风 1-2级,19,25
2022年05月09日,小雨  /大雨,东风 1-2级  /东风 1-2级,16,25
2022年05月10日,小雨  /小雨,西北风 1-2级  /西北风 1-2级,14,18
2022年05月11日,小雨  /小雨,北风 1-2级  /北风 1-2级,17,21
2022年05月12日,小雨  /小雨,北风 1-2级  /北风 1-2级,17,20
2022年05月13日,多云  /阴,东北风 1-2级  /东北风 1-2级,16,22
2022年05月14日,小雨  /中雨,北风 3-4级  /北风 3-4级,14,20
2022年05月15日,小雨  /晴,西北风 1-2级  /西北风 1-2级,11,14
2022年05月16日,晴  /晴,东北风 1-2级  /东北风 1-2级,11,24
2022年05月17日,阴  /阴,南风 1-2级  /南风 1-2级,15,27
2022年05月18日,阴  /小雨,东北风 1-2级  /东北风 1-2级,16,26
2022年05月19日,小雨  /小雨,北风 1-2级  /北风 1-2级,17,21
2022年05月20日,阴  /阴,西风 1-2级  /西风 1-2级,16,22
2022年05月21日,多云  /小雨,西风 1-2级  /西风 1-2级,18,25
2022年05月22日,小雨  /小雨,东南风 1-2级  /东南风 1-2级,18,22
2022年05月23日,小雨  /阴,东南风 1-2级  /东南风 1-2级,17,23
2022年05月24日,小雨  /多云,东风 1-2级  /东风 1-2级,18,25
2022年05月25日,小雨  /中雨,东风 1-2级  /东风 1-2级,20,26
2022年05月26日,小雨  /阴,北风 1-2级  /北风 1-2级,19,23
2022年05月27日,小雨  /小雨,东风 1-2级  /东风 1-2级,19,22
2022年05月28日,小雨  /小雨,东风 1-2级  /东风 1-2级,20,24
2022年05月29日,小雨  /中雨,北风 1-2级  /北风 1-2级,21,25
2022年05月30日,小雨  /晴,南风 1-2级  /南风 1-2级,21,27
2022年05月31日,晴  /晴,东南风 1-2级  /东南风 1-2级,21,30
2022年06月01日,中雨  /小雨,东风 1-2级  /东风 1-2级,22,28
2022年06月02日,中雨  /小雨,南风 1-2级  /南风 1-2级,23,29
2022年06月03日,中雨  /小雨,南风 1-2级  /南风 1-2级,23,29
2022年06月04日,大雨  /大雨,西北风 1-2级  /西北风 1-2级,23,28
2022年06月05日,中雨  /多云,西北风 1-2级  /西北风 1-2级,21,28
2022年06月06日,多云  /多云,北风 1-2级  /北风 1-2级,21,30
2022年06月07日,阴  /晴,东北风 1-2级  /东北风 1-2级,21,33
2022年06月08日,多云  /多云,东风 1-2级  /东风 1-2级,22,33
2022年06月09日,多云  /小雨,东风 1-2级  /东风 1-2级,23,33
2022年06月10日,多云  /多云,东风 1-2级  /东风 1-2级,23,31
2022年06月11日,小雨  /阴,东风 1-2级  /东风 1-2级,21,26
2022年06月12日,小雨  /小雨,东北风 1-2级  /东北风 1-2级,21,28
2022年06月13日,小雨  /阴,东风 1-2级  /东风 1-2级,21,26
2022年06月14日,多云  /晴,东风 1-2级  /东风 1-2级,19,32
2022年06月15日,多云  /多云,南风 1-2级  /南风 1-2级,21,34
2022年06月16日,阴  /小雨,南风 1-2级  /南风 1-2级,20,29
2022年06月17日,小雨  /小雨,东风 1-2级  /东风 1-2级,22,26
2022年06月18日,中雨  /中雨,东南风 1-2级  /东南风 1-2级,22,27
2022年06月19日,中雨  /小雨,东南风 1-2级  /东南风 1-2级,23,26
2022年06月20日,小雨  /小雨,南风 1-2级  /南风 1-2级,23,29
2022年06月21日,小雨  /多云,南风 1-2级  /南风 1-2级,24,31
2022年06月22日,晴  /晴,南风 1-2级  /南风 1-2级,24,34
2022年06月23日,晴  /晴,南风 1-2级  /南风 1-2级,25,32
2022年06月24日,晴  /晴,南风 1-2级  /南风 1-2级,23,34
2022年06月25日,晴  /晴,南风 1-2级  /南风 1-2级,25,35
2022年06月26日,多云  /多云,南风 1-2级  /南风 1-2级,25,34
2022年06月27日,多云  /中雨,西南风 1-2级  /西南风 1-2级,26,35
2022年06月28日,小雨  /小雨,南风 1-2级  /南风 1-2级,24,32
2022年06月29日,多云  /小雨,南风 1-2级  /南风 1-2级,24,32
2022年06月30日,小雨  /多云,东风 1-2级  /东风 1-2级,23,33
2022年07月01日,多云  /晴,东北风 1-2级  /东北风 1-2级,24,34
2022年07月02日,多云  /多云,东风 1-2级  /东风 1-2级,24,33
2022年07月03日,中雨  /中雨,东风 1-2级  /东风 1-2级,22,26
2022年07月04日,小雨  /小雨,北风 1-2级  /北风 1-2级,23,27
2022年07月05日,多云  /多云,北风 1-2级  /北风 1-2级,24,30
2022年07月06日,中雨  /小雨,东风 1-2级  /东风 1-2级,24,33
2022年07月07日,小雨  /多云,南风 1-2级  /南风 1-2级,24,32
2022年07月08日,晴  /晴,南风 1-2级  /南风 1-2级,24,33
2022年07月09日,晴  /晴,南风 1-2级  /南风 1-2级,25,35
2022年07月10日,多云  /晴,南风 1-2级  /南风 1-2级,27,37
2022年07月11日,多云  /晴,南风 1-2级  /南风 1-2级,25,35
2022年07月12日,晴  /晴,南风 1-2级  /南风 1-2级,27,37
2022年07月13日,晴  /多云,南风 1-2级  /南风 1-2级,27,37
2022年07月14日,晴  /晴,南风 1-2级  /南风 1-2级,26,37
2022年07月15日,晴  /晴,南风 1-2级  /南风 1-2级,26,37
2022年07月16日,晴  /小雨,南风 1-2级  /南风 1-2级,27,36
2022年07月17日,多云  /小雨,东南风 1-2级  /东南风 1-2级,27,36
2022年07月18日,小雨  /小雨,东南风 1-2级  /东南风 1-2级,25,29
2022年07月19日,小雨  /阴,南风 1-2级  /南风 1-2级,25,30
2022年07月20日,多云  /多云,东南风 1-2级  /东南风 1-2级,25,35
2022年07月21日,多云  /晴,南风 1-2级  /南风 1-2级,25,35
2022年07月22日,晴  /晴,南风 1-2级  /南风 1-2级,25,37
2022年07月23日,晴  /晴,东南风 1-2级  /东南风 1-2级,25,36
2022年07月24日,晴  /晴,东南风 1-2级  /东南风 1-2级,26,37
2022年07月25日,晴  /多云,东南风 1-2级  /东南风 1-2级,26,39
2022年07月26日,多云  /多云,东南风 1-2级  /东南风 1-2级,24,39
2022年07月27日,多云  /阴,东风 1-2级  /东风 1-2级,25,39
2022年07月28日,小雨  /小雨,西风 1-2级  /西风 1-2级,25,34
2022年07月29日,中雨  /阴,西南风 1-2级  /西南风 1-2级,22,30
2022年07月30日,小雨  /晴,西北风 1-2级  /西北风 1-2级,25,35
2022年07月31日,多云  /晴,东北风 1-2级  /东北风 1-2级,25,36
2022年08月01日,晴  /晴,东南风 1-2级  /东南风 1-2级,25,36
2022年08月02日,晴  /晴,东北风 1-2级  /东北风 1-2级,25,36
2022年08月03日,多云  /晴,东风 1-2级  /东风 1-2级,26,38
2022年08月04日,小雨  /晴,东北风 1-2级  /东北风 1-2级,25,35
2022年08月05日,多云  /多云,东南风 1-2级  /东南风 1-2级,25,36
2022年08月06日,晴  /晴,南风 1-2级  /南风 1-2级,26,35
2022年08月07日,多云  /多云,南风 1-2级  /南风 1-2级,25,36
2022年08月08日,晴  /晴,东南风 1-2级  /东南风 1-2级,26,38
2022年08月09日,晴  /晴,东风 1-2级  /东风 1-2级,27,38
2022年08月10日,晴  /晴,东风 1-2级  /东风 1-2级,26,40
2022年08月11日,晴  /晴,南风 1-2级  /南风 1-2级,25,38
2022年08月12日,晴  /晴,南风 1-2级  /南风 1-2级,26,38
2022年08月13日,晴  /晴,南风 1-2级  /南风 1-2级,25,36
2022年08月14日,阴  /阴,东南风 1-2级  /东南风 1-2级,26,39
2022年08月15日,晴  /晴,东南风 1-2级  /东南风 1-2级,26,38
2022年08月16日,晴  /晴,东风 1-2级  /东风 1-2级,27,40
2022年08月17日,晴  /晴,东风 1-2级  /东风 1-2级,27,40
2022年08月18日,晴  /晴,东南风 1-2级  /东南风 1-2级,28,40
2022年08月19日,晴  /晴,东风 1-2级  /东风 1-2级,28,40
2022年08月20日,阴  /多云,东风 1-2级  /东风 1-2级,25,39
2022年08月21日,晴  /晴,南风 1-2级  /南风 1-2级,27,37
2022年08月22日,晴  /晴,北风 1-2级  /北风 1-2级,27,39
2022年08月23日,阵雨  /晴,东北风 1-2级  /东北风 1-2级,26,37
2022年08月24日,小雨  /阴,东北风 1-2级  /东北风 1-2级,26,37
2022年08月25日,小雨  /多云,东风 1-2级  /东风 1-2级,28,35
2022年08月26日,晴  /晴,东南风 1-2级  /东南风 1-2级,28,37
2022年08月27日,晴  /晴,东南风 1-2级  /东南风 1-2级,27,37
2022年08月28日,晴  /晴,东风 1-2级  /东风 1-2级,27,37
2022年08月29日,晴  /多云,北风 1-2级  /北风 1-2级,24,34
2022年08月30日,多云  /多云,东北风 3-4级  /东北风 3-4级,21,31
2022年08月31日,多云  /多云,东北风 1-2级  /东北风 1-2级,21,28
2022年09月01日,多云  /多云,北风 1-2级  /北风 1-2级,21,28
2022年09月02日,小雨  /多云,北风 1-2级  /北风 1-2级,20,30
2022年09月03日,多云  /多云,北风 3-4级  /北风 3-4级,22,32
2022年09月04日,多云  /晴,北风 1-2级  /北风 1-2级,20,31
2022年09月05日,晴  /晴,北风 1-2级  /北风 1-2级,21,35
2022年09月06日,晴  /晴,东北风 1-2级  /东北风 1-2级,21,37
2022年09月07日,多云  /阴,东风 1-2级  /东风 1-2级,21,35
2022年09月08日,多云  /多云,北风 1-2级  /北风 1-2级,22,35
2022年09月09日,晴  /晴,北风 1-2级  /北风 1-2级,23,36
2022年09月10日,多云  /多云,北风 1-2级  /北风 1-2级,23,34
2022年09月11日,晴  /晴,东风 1-2级  /东风 1-2级,23,35
2022年09月12日,晴  /晴,东北风 1-2级  /东北风 1-2级,22,33
2022年09月13日,晴  /晴,北风 1-2级  /北风 1-2级,23,35
2022年09月14日,晴  /晴,东北风 1-2级  /东北风 1-2级,23,34
2022年09月15日,多云  /晴,西北风 1-2级  /西北风 1-2级,23,34
2022年09月16日,多云  /多云,东风 1-2级  /东风 1-2级,23,35
2022年09月17日,晴  /晴,北风 1-2级  /北风 1-2级,23,36
2022年09月18日,晴  /晴,东北风 1-2级  /东北风 1-2级,23,37
